origin,destination,distance,duration,duration_in_traffic,timestamp,distance_km,duration_minutes,duration_in_traffic_minutes,traffic_difference,average_speed_kph,traffic_delay_factor,traffic_adjusted
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 19 min,2024-11-23 18:05:00,323.0,200,199.0,-0.5,97.38693467336682,-0.0030959752321981426,Faster
"Durham, North Carolina","Fresno, California","4,273 km",1 day 14 hours,1 day 14 hours,2024-11-23 18:05:00,4273.0,2280,2280.0,0.0,112.44736842105263,0.0,Same
"Durham, North Carolina","Long Beach, California","4,093 km",1 day 13 hours,1 day 12 hours,2024-11-23 18:05:00,4093.0,2220,2160.0,-2.7027027027027026,113.69444444444444,-0.014659174199853409,Faster
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 53 min,2024-11-23 18:05:00,1953.0,1087,1073.0,-1.2879484820607177,109.20782851817334,-0.007168458781362007,Faster
"Durham, North Carolina","Raleigh, North Carolina",40.5 km,33 min,34 min,2024-11-23 18:05:00,40.5,33,34.0,3.0303030303030303,71.47058823529412,0.024691358024691357,Slower
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 39 min,2024-11-23 18:05:00,1337.0,710,699.0,-1.5492957746478873,114.76394849785407,-0.008227374719521317,Faster
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 37 min,2024-11-23 18:05:00,2623.0,1440,1417.0,-1.597222222222222,111.06563161609033,-0.008768585589020206,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 28 min,2024-11-23 18:05:00,1681.0,935,928.0,-0.7486631016042781,108.6853448275862,-0.004164187983343248,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 41 min,2024-11-23 18:05:00,620.0,349,341.0,-2.292263610315186,109.09090909090908,-0.012903225806451613,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 18:05:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 18:05:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 18:05:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Washington, D.C.",415 km,3 hour 54 min,3 hour 53 min,2024-11-23 18:05:00,415.0,234,233.0,-0.4273504273504274,106.86695278969957,-0.0024096385542168677,Faster
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 23 min,13 hour 10 min,2024-11-23 18:05:00,1417.0,803,790.0,-1.61892901618929,107.62025316455697,-0.009174311926605505,Faster
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,,2024-11-23 18:05:00,4588.0,2460,,,,,Faster
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 38 min,2024-11-23 18:05:00,2649.0,1440,1418.0,-1.5277777777777777,112.08744710860367,-0.008305020762551907,Faster
"Durham, North Carolina","Boston, Massachusetts","1,119 km",10 hour 48 min,10 hour 35 min,2024-11-23 18:05:00,1119.0,648,635.0,-2.006172839506173,105.73228346456692,-0.01161751563896336,Faster
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 1 hour,2024-11-23 18:05:00,2898.0,1560,1500.0,-3.8461538461538463,115.92,-0.020703933747412008,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,810 km",1 day 1 hour,1 day 1 hour,2024-11-23 18:05:00,2810.0,1500,1500.0,0.0,112.4,0.0,Same
"Durham, North Carolina","Detroit, Michigan","1,059 km",10 hour 17 min,10 hour 8 min,2024-11-23 18:05:00,1059.0,617,608.0,-1.4586709886547813,104.50657894736842,-0.0084985835694051,Faster
"Durham, North Carolina","Nashville, Tennessee",849 km,7 hour 48 min,7 hour 39 min,2024-11-23 18:05:00,849.0,468,459.0,-1.9230769230769231,110.98039215686273,-0.01060070671378092,Faster
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 18:05:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 18:05:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 42 min,2024-11-23 18:05:00,1188.0,650,642.0,-1.2307692307692308,111.02803738317758,-0.006734006734006734,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,8 hour 7 min,2024-11-23 18:05:00,869.0,493,487.0,-1.2170385395537524,107.06365503080082,-0.006904487917146145,Faster
"Durham, North Carolina","Baltimore, Maryland",477 km,4 hour 36 min,4 hour 36 min,2024-11-23 18:05:00,477.0,276,276.0,0.0,103.69565217391305,0.0,Same
"Durham, North Carolina","Oklahoma City, Oklahoma","1,937 km",17 hour 25 min,17 hour 13 min,2024-11-23 18:05:00,1937.0,1045,1033.0,-1.1483253588516746,112.50726040658277,-0.00619514713474445,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 53 min,17 hour 33 min,2024-11-23 18:06:00,1926.0,1073,1053.0,-1.863932898415657,109.74358974358974,-0.010384215991692628,Faster
"Durham, North Carolina","Tulsa, Oklahoma","1,833 km",16 hour 30 min,16 hour 20 min,2024-11-23 18:06:00,1833.0,990,980.0,-1.0101010101010102,112.22448979591837,-0.005455537370430988,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 46 min,2024-11-23 18:06:00,1087.0,594,586.0,-1.3468013468013467,111.29692832764505,-0.007359705611775529,Faster
"Durham, North Carolina","Arlington, Texas","1,911 km",17 hour 21 min,17 hour 1 min,2024-11-23 18:06:00,1911.0,1041,1021.0,-1.921229586935639,112.30166503428012,-0.010465724751439037,Faster
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,12 hour 14 min,2024-11-23 18:06:00,1373.0,744,734.0,-1.3440860215053763,112.23433242506813,-0.007283321194464676,Faster
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,1 day 17 hours,2024-11-23 19:00:00,4588.0,2460,2460.0,0.0,111.90243902439025,0.0,Same
"Durham, North Carolina","Indianapolis, Indiana",971 km,9 hour 19 min,9 hour 13 min,2024-11-23 19:00:00,971.0,559,553.0,-1.073345259391771,105.35262206148282,-0.006179196704428424,Faster
"Durham, North Carolina","San Francisco, California","4,551 km",1 day 17 hours,1 day 17 hours,2024-11-23 19:00:00,4551.0,2460,2460.0,0.0,111.0,0.0,Same
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 12 min,2024-11-23 19:00:00,234.0,133,132.0,-0.7518796992481203,106.36363636363636,-0.004273504273504274,Faster
"Durham, North Carolina","Columbus, Ohio",731 km,7 hour 8 min,7 hour 3 min,2024-11-23 19:00:00,731.0,428,423.0,-1.1682242990654206,103.68794326241135,-0.006839945280437756,Faster
"Durham, North Carolina","Fort Worth, Texas","1,931 km",17 hour 29 min,17 hour 8 min,2024-11-23 19:00:00,1931.0,1049,1028.0,-2.001906577693041,112.70428015564202,-0.010875194199896427,Faster
"Durham, North Carolina","Jacksonville, Florida",771 km,6 hour 51 min,6 hour 47 min,2024-11-23 19:00:00,771.0,411,407.0,-0.9732360097323601,113.66093366093367,-0.005188067444876783,Faster
"Durham, North Carolina","Austin, Texas","2,157 km",19 hour 36 min,19 hour 14 min,2024-11-23 19:00:00,2157.0,1176,1154.0,-1.870748299319728,112.14904679376083,-0.010199350950394067,Faster
"Durham, North Carolina","New York, New York",777 km,7 hour 25 min,7 hour 17 min,2024-11-23 19:00:00,777.0,445,437.0,-1.7977528089887642,106.68192219679634,-0.010296010296010296,Faster
"Durham, North Carolina","Dallas, Texas","1,879 km",17 hour 1 min,16 hour 41 min,2024-11-23 19:00:00,1879.0,1021,1001.0,-1.9588638589618024,112.62737262737262,-0.010643959552953698,Faster
"Durham, North Carolina","San Diego, California","4,062 km",1 day 12 hours,1 day 12 hours,2024-11-23 19:00:00,4062.0,2160,2160.0,0.0,112.83333333333333,0.0,Same
"Durham, North Carolina","San Antonio, Texas","2,209 km",20 hour 0 min,19 hour 31 min,2024-11-23 19:00:00,2209.0,1200,1171.0,-2.4166666666666665,113.18531169940222,-0.013128112267994568,Faster
"Durham, North Carolina","Philadelphia, Pennsylvania",639 km,6 hour 5 min,6 hour 0 min,2024-11-23 19:00:00,639.0,365,360.0,-1.36986301369863,106.5,-0.00782472613458529,Faster
"Durham, North Carolina","Phoenix, Arizona","3,479 km",1 day 7 hours,1 day 7 hours,2024-11-23 19:00:00,3479.0,1860,1860.0,0.0,112.2258064516129,0.0,Same
"Durham, North Carolina","Houston, Texas","1,894 km",17 hour 6 min,16 hour 47 min,2024-11-23 19:00:00,1894.0,1026,1007.0,-1.8518518518518516,112.85004965243296,-0.01003167898627244,Faster
"Durham, North Carolina","Chicago, Illinois","1,261 km",12 hour 2 min,11 hour 53 min,2024-11-23 19:00:00,1261.0,722,713.0,-1.2465373961218837,106.11500701262273,-0.007137192704203013,Faster
"Durham, North Carolina","Los Angeles, California","4,072 km",1 day 12 hours,1 day 12 hours,2024-11-23 19:00:00,4072.0,2160,2160.0,0.0,113.11111111111111,0.0,Same
"Durham, North Carolina","San Jose, California","4,483 km",1 day 16 hours,1 day 17 hours,2024-11-23 19:00:00,4483.0,2400,2460.0,2.5,109.34146341463415,0.013383894713361589,Slower
"Durham, North Carolina","Fresno, California","4,273 km",1 day 14 hours,1 day 14 hours,2024-11-23 19:01:00,4273.0,2280,2280.0,0.0,112.44736842105263,0.0,Same
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 19:01:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 19:01:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Raleigh, North Carolina",40.7 km,33 min,33 min,2024-11-23 19:01:00,40.7,33,33.0,0.0,74.0,0.0,Same
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 37 min,2024-11-23 19:01:00,2623.0,1440,1417.0,-1.597222222222222,111.06563161609033,-0.008768585589020206,Faster
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 41 min,2024-11-23 19:01:00,1337.0,710,701.0,-1.267605633802817,114.43651925820257,-0.006731488406881077,Faster
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 19:01:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 55 min,2024-11-23 19:01:00,1953.0,1087,1075.0,-1.1039558417663293,109.0046511627907,-0.006144393241167435,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 29 min,2024-11-23 19:01:00,1681.0,935,929.0,-0.6417112299465241,108.56835306781485,-0.003569303985722784,Faster
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 23 min,13 hour 10 min,2024-11-23 19:01:00,1417.0,803,790.0,-1.61892901618929,107.62025316455697,-0.009174311926605505,Faster
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 40 min,2024-11-23 19:01:00,620.0,349,340.0,-2.5787965616045847,109.41176470588235,-0.014516129032258065,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,8 hour 9 min,2024-11-23 19:01:00,869.0,493,489.0,-0.8113590263691683,106.62576687116564,-0.004602991944764097,Faster
"Durham, North Carolina","Baltimore, Maryland",477 km,4 hour 36 min,4 hour 34 min,2024-11-23 19:01:00,477.0,276,274.0,-0.7246376811594203,104.45255474452556,-0.0041928721174004195,Faster
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 39 min,2024-11-23 19:01:00,2649.0,1440,1419.0,-1.4583333333333333,112.00845665961945,-0.007927519818799546,Faster
"Durham, North Carolina","Washington, D.C.",415 km,3 hour 54 min,3 hour 52 min,2024-11-23 19:01:00,415.0,234,232.0,-0.8547008547008548,107.32758620689656,-0.004819277108433735,Faster
"Durham, North Carolina","Boston, Massachusetts","1,119 km",10 hour 48 min,10 hour 31 min,2024-11-23 19:01:00,1119.0,648,631.0,-2.6234567901234565,106.4025356576862,-0.01519213583556747,Faster
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 1 hour,2024-11-23 19:01:00,2898.0,1560,1500.0,-3.8461538461538463,115.92,-0.020703933747412008,Faster
"Durham, North Carolina","Nashville, Tennessee",849 km,7 hour 48 min,7 hour 41 min,2024-11-23 19:01:00,849.0,468,461.0,-1.4957264957264957,110.49891540130152,-0.008244994110718492,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,810 km",1 day 1 hour,1 day 1 hour,2024-11-23 19:01:00,2810.0,1500,1500.0,0.0,112.4,0.0,Same
"Durham, North Carolina","Oklahoma City, Oklahoma","1,937 km",17 hour 25 min,17 hour 16 min,2024-11-23 19:01:00,1937.0,1045,1036.0,-0.8612440191387559,112.18146718146718,-0.004646360351058337,Faster
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 19:01:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 19:01:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 46 min,2024-11-23 19:01:00,1188.0,650,646.0,-0.6153846153846154,110.34055727554178,-0.003367003367003367,Faster
"Durham, North Carolina","Detroit, Michigan","1,059 km",10 hour 17 min,10 hour 8 min,2024-11-23 19:01:00,1059.0,617,608.0,-1.4586709886547813,104.50657894736842,-0.0084985835694051,Faster
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,12 hour 16 min,2024-11-23 19:02:00,1373.0,744,736.0,-1.0752688172043012,111.92934782608695,-0.005826656955571741,Faster
"Durham, North Carolina","Arlington, Texas","1,911 km",17 hour 21 min,17 hour 0 min,2024-11-23 19:02:00,1911.0,1041,1020.0,-2.0172910662824206,112.41176470588235,-0.01098901098901099,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 47 min,2024-11-23 19:02:00,1087.0,594,587.0,-1.1784511784511784,111.10732538330494,-0.006439742410303588,Faster
"Durham, North Carolina","Tulsa, Oklahoma","1,833 km",16 hour 30 min,16 hour 22 min,2024-11-23 19:02:00,1833.0,990,982.0,-0.8080808080808081,111.9959266802444,-0.00436442989634479,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 53 min,17 hour 32 min,2024-11-23 19:02:00,1926.0,1073,1052.0,-1.95712954333644,109.84790874524714,-0.010903426791277258,Faster
"Durham, North Carolina","Oakland, California","4,533 km",1 day 17 hours,1 day 17 hours,2024-11-23 19:02:00,4533.0,2460,2460.0,0.0,110.5609756097561,0.0,Same
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 19 min,2024-11-23 19:02:00,323.0,200,199.0,-0.5,97.38693467336682,-0.0030959752321981426,Faster
"Durham, North Carolina","Long Beach, California","4,093 km",1 day 13 hours,1 day 12 hours,2024-11-23 19:02:00,4093.0,2220,2160.0,-2.7027027027027026,113.69444444444444,-0.014659174199853409,Faster
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 36 min,2024-11-23 20:00:00,2649.0,1440,1416.0,-1.6666666666666667,112.2457627118644,-0.009060022650056626,Faster
"Durham, North Carolina","Washington, D.C.",415 km,3 hour 54 min,3 hour 51 min,2024-11-23 20:00:00,415.0,234,231.0,-1.282051282051282,107.79220779220779,-0.007228915662650603,Faster
"Durham, North Carolina","Boston, Massachusetts","1,119 km",10 hour 48 min,10 hour 28 min,2024-11-23 20:00:00,1119.0,648,628.0,-3.0864197530864197,106.91082802547771,-0.017873100983020553,Faster
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 1 hour,2024-11-23 20:00:00,2898.0,1560,1500.0,-3.8461538461538463,115.92,-0.020703933747412008,Faster
"Durham, North Carolina","Nashville, Tennessee",849 km,7 hour 48 min,7 hour 42 min,2024-11-23 20:00:00,849.0,468,462.0,-1.282051282051282,110.25974025974025,-0.007067137809187279,Faster
"Durham, North Carolina","Oklahoma City, Oklahoma","1,937 km",17 hour 25 min,17 hour 13 min,2024-11-23 20:00:00,1937.0,1045,1033.0,-1.1483253588516746,112.50726040658277,-0.00619514713474445,Faster
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,1 day 17 hours,2024-11-23 20:00:00,4588.0,2460,2460.0,0.0,111.90243902439025,0.0,Same
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 20:00:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 20:00:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 47 min,2024-11-23 20:00:00,1188.0,650,647.0,-0.46153846153846156,110.17001545595055,-0.0025252525252525255,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,8 hour 11 min,2024-11-23 20:00:00,869.0,493,491.0,-0.4056795131845842,106.19144602851324,-0.0023014959723820483,Faster
"Durham, North Carolina","Detroit, Michigan","1,059 km",10 hour 17 min,10 hour 11 min,2024-11-23 20:00:00,1059.0,617,611.0,-0.9724473257698543,103.99345335515548,-0.0056657223796034,Faster
"Durham, North Carolina","Baltimore, Maryland",477 km,4 hour 36 min,4 hour 31 min,2024-11-23 20:00:00,477.0,276,271.0,-1.8115942028985508,105.60885608856088,-0.010482180293501049,Faster
"Durham, North Carolina","Indianapolis, Indiana",971 km,9 hour 19 min,9 hour 14 min,2024-11-23 20:00:00,971.0,559,554.0,-0.8944543828264758,105.16245487364623,-0.005149330587023687,Faster
"Durham, North Carolina","Charlotte, North Carolina",234 km,2 hour 13 min,2 hour 12 min,2024-11-23 20:00:00,234.0,133,132.0,-0.7518796992481203,106.36363636363636,-0.004273504273504274,Faster
"Durham, North Carolina","San Francisco, California","4,551 km",1 day 17 hours,1 day 17 hours,2024-11-23 20:00:00,4551.0,2460,2460.0,0.0,111.0,0.0,Same
"Durham, North Carolina","New York, New York",777 km,7 hour 25 min,7 hour 14 min,2024-11-23 20:00:00,777.0,445,434.0,-2.4719101123595504,107.41935483870968,-0.014157014157014158,Faster
"Durham, North Carolina","Los Angeles, California","4,072 km",1 day 12 hours,1 day 12 hours,2024-11-23 20:00:00,4072.0,2160,2160.0,0.0,113.11111111111111,0.0,Same
"Durham, North Carolina","Chicago, Illinois","1,261 km",12 hour 2 min,11 hour 52 min,2024-11-23 20:00:00,1261.0,722,712.0,-1.3850415512465373,106.26404494382022,-0.007930214115781126,Faster
"Durham, North Carolina","Houston, Texas","1,894 km",17 hour 6 min,16 hour 48 min,2024-11-23 20:00:00,1894.0,1026,1008.0,-1.7543859649122806,112.73809523809523,-0.009503695881731784,Faster
"Durham, North Carolina","Phoenix, Arizona","3,479 km",1 day 7 hours,1 day 7 hours,2024-11-23 20:00:00,3479.0,1860,1860.0,0.0,112.2258064516129,0.0,Same
"Durham, North Carolina","Philadelphia, Pennsylvania",639 km,6 hour 5 min,5 hour 57 min,2024-11-23 20:00:00,639.0,365,357.0,-2.191780821917808,107.39495798319328,-0.012519561815336464,Faster
"Durham, North Carolina","Dallas, Texas","1,879 km",17 hour 1 min,16 hour 42 min,2024-11-23 20:00:00,1879.0,1021,1002.0,-1.860920666013712,112.51497005988024,-0.010111761575306013,Faster
"Durham, North Carolina","San Diego, California","4,062 km",1 day 12 hours,1 day 12 hours,2024-11-23 20:00:00,4062.0,2160,2160.0,0.0,112.83333333333333,0.0,Same
"Durham, North Carolina","San Jose, California","4,483 km",1 day 16 hours,1 day 16 hours,2024-11-23 20:00:00,4483.0,2400,2400.0,0.0,112.075,0.0,Same
"Durham, North Carolina","Austin, Texas","2,157 km",19 hour 36 min,19 hour 15 min,2024-11-23 20:00:00,2157.0,1176,1155.0,-1.7857142857142856,112.05194805194805,-0.009735744089012517,Faster
"Durham, North Carolina","Jacksonville, Florida",771 km,6 hour 51 min,6 hour 48 min,2024-11-23 20:00:00,771.0,411,408.0,-0.7299270072992701,113.38235294117648,-0.0038910505836575876,Faster
"Durham, North Carolina","Fort Worth, Texas","1,931 km",17 hour 29 min,17 hour 11 min,2024-11-23 20:00:00,1931.0,1049,1031.0,-1.7159199237368923,112.37633365664404,-0.009321595028482652,Faster
"Durham, North Carolina","San Antonio, Texas","2,209 km",20 hour 0 min,19 hour 34 min,2024-11-23 20:00:00,2209.0,1200,1174.0,-2.166666666666667,112.89608177172062,-0.011770031688546853,Faster
"Durham, North Carolina","Columbus, Ohio",734 km,7 hour 11 min,7 hour 5 min,2024-11-23 20:00:00,734.0,431,425.0,-1.3921113689095126,103.62352941176471,-0.008174386920980926,Faster
"Durham, North Carolina","New Orleans, Louisiana","1,373 km",12 hour 24 min,12 hour 17 min,2024-11-23 20:01:00,1373.0,744,737.0,-0.9408602150537635,111.7774762550882,-0.005098324836125273,Faster
"Durham, North Carolina","Tampa, Florida","1,087 km",9 hour 54 min,9 hour 48 min,2024-11-23 20:01:00,1087.0,594,588.0,-1.0101010101010102,110.91836734693877,-0.005519779208831647,Faster
"Durham, North Carolina","Tulsa, Oklahoma","1,833 km",16 hour 30 min,16 hour 21 min,2024-11-23 20:01:00,1833.0,990,981.0,-0.9090909090909091,112.11009174311926,-0.004909983633387889,Faster
"Durham, North Carolina","Minneapolis, Minnesota","1,926 km",17 hour 53 min,17 hour 29 min,2024-11-23 20:01:00,1926.0,1073,1049.0,-2.2367194780987885,110.16205910390848,-0.012461059190031152,Faster
"Durham, North Carolina","Oakland, California","4,533 km",1 day 17 hours,1 day 17 hours,2024-11-23 20:01:00,4533.0,2460,2460.0,0.0,110.5609756097561,0.0,Same
"Durham, North Carolina","Virginia Beach, Virginia",323 km,3 hour 20 min,3 hour 18 min,2024-11-23 20:01:00,323.0,200,198.0,-1.0,97.87878787878789,-0.006191950464396285,Faster
"Durham, North Carolina","Long Beach, California","4,093 km",1 day 13 hours,1 day 12 hours,2024-11-23 20:01:00,4093.0,2220,2160.0,-2.7027027027027026,113.69444444444444,-0.014659174199853409,Faster
"Durham, North Carolina","Omaha, Nebraska","1,953 km",18 hour 7 min,17 hour 52 min,2024-11-23 20:01:00,1953.0,1087,1072.0,-1.3799448022079117,109.30970149253731,-0.007680491551459293,Faster
"Durham, North Carolina","Arlington, Texas","1,911 km",17 hour 21 min,17 hour 2 min,2024-11-23 20:01:00,1911.0,1041,1022.0,-1.8251681075888568,112.1917808219178,-0.009942438513867086,Faster
"Durham, North Carolina","Miami, Florida","1,337 km",11 hour 50 min,11 hour 40 min,2024-11-23 20:01:00,1337.0,710,700.0,-1.4084507042253522,114.60000000000001,-0.0074794315632011965,Faster
"Durham, North Carolina","Raleigh, North Carolina",40.7 km,33 min,32 min,2024-11-23 20:01:00,40.7,33,32.0,-3.0303030303030303,76.3125,-0.02457002457002457,Faster
"Durham, North Carolina","Albuquerque, New Mexico","2,810 km",1 day 1 hour,1 day 1 hour,2024-11-23 20:01:00,2810.0,1500,1500.0,0.0,112.4,0.0,Same
"Durham, North Carolina","Tucson, Arizona","3,412 km",1 day 7 hours,1 day 6 hours,2024-11-23 20:01:00,3412.0,1860,1800.0,-3.225806451612903,113.73333333333333,-0.017584994138335287,Faster
"Durham, North Carolina","Fresno, California","4,273 km",1 day 14 hours,1 day 14 hours,2024-11-23 20:01:00,4273.0,2280,2280.0,0.0,112.44736842105263,0.0,Same
"Durham, North Carolina","Milwaukee, Wisconsin","1,417 km",13 hour 23 min,13 hour 8 min,2024-11-23 20:01:00,1417.0,803,788.0,-1.86799501867995,107.89340101522843,-0.01058574453069866,Faster
"Durham, North Carolina","Sacramento, California","4,454 km",1 day 16 hours,1 day 16 hours,2024-11-23 20:01:00,4454.0,2400,2400.0,0.0,111.35,0.0,Same
"Durham, North Carolina","Atlanta, Georgia",620 km,5 hour 49 min,5 hour 40 min,2024-11-23 20:01:00,620.0,349,340.0,-2.5787965616045847,109.41176470588235,-0.014516129032258065,Faster
"Durham, North Carolina","Kansas City, Missouri","1,681 km",15 hour 35 min,15 hour 26 min,2024-11-23 20:01:00,1681.0,935,926.0,-0.9625668449197862,108.92008639308855,-0.005353955978584176,Faster
"Durham, North Carolina","Colorado Springs, Colorado","2,623 km",1 day 0 hours,23 hour 33 min,2024-11-23 20:01:00,2623.0,1440,1413.0,-1.875,111.38004246284501,-0.010293556995806329,Faster
"Durham, North Carolina","Mesa, Arizona","3,459 km",1 day 7 hours,1 day 7 hours,2024-11-23 20:01:00,3459.0,1860,1860.0,0.0,111.58064516129032,0.0,Same
"Durham, North Carolina","Denver, Colorado","2,649 km",1 day 0 hours,23 hour 32 min,2024-11-23 21:00:00,2649.0,1440,1412.0,-1.9444444444444444,112.56373937677053,-0.010570026425066062,Faster
"Durham, North Carolina","Washington, D.C.",415 km,3 hour 54 min,3 hour 51 min,2024-11-23 21:00:00,415.0,234,231.0,-1.282051282051282,107.79220779220779,-0.007228915662650603,Faster
"Durham, North Carolina","Boston, Massachusetts","1,119 km",10 hour 48 min,10 hour 23 min,2024-11-23 21:00:00,1119.0,648,623.0,-3.8580246913580245,107.76886035313002,-0.022341376228775692,Faster
"Durham, North Carolina","El Paso, Texas","2,898 km",1 day 2 hours,1 day 1 hour,2024-11-23 21:00:00,2898.0,1560,1500.0,-3.8461538461538463,115.92,-0.020703933747412008,Faster
"Durham, North Carolina","Nashville, Tennessee",849 km,7 hour 48 min,7 hour 46 min,2024-11-23 21:00:00,849.0,468,466.0,-0.4273504273504274,109.31330472103005,-0.002355712603062426,Faster
"Durham, North Carolina","Oklahoma City, Oklahoma","1,937 km",17 hour 25 min,17 hour 13 min,2024-11-23 21:00:00,1937.0,1045,1033.0,-1.1483253588516746,112.50726040658277,-0.00619514713474445,Faster
"Durham, North Carolina","Portland, Oregon","4,575 km",1 day 17 hours,1 day 17 hours,2024-11-23 21:00:00,4575.0,2460,2460.0,0.0,111.58536585365853,0.0,Same
"Durham, North Carolina","Las Vegas, Nevada","3,732 km",1 day 9 hours,1 day 9 hours,2024-11-23 21:00:00,3732.0,1980,1980.0,0.0,113.0909090909091,0.0,Same
"Durham, North Carolina","Seattle, Washington","4,588 km",1 day 17 hours,1 day 17 hours,2024-11-23 21:00:00,4588.0,2460,2460.0,0.0,111.90243902439025,0.0,Same
"Durham, North Carolina","Memphis, Tennessee","1,188 km",10 hour 50 min,10 hour 49 min,2024-11-23 21:00:00,1188.0,650,649.0,-0.15384615384615385,109.83050847457628,-0.0008417508417508417,Faster
"Durham, North Carolina","Louisville, Kentucky",869 km,8 hour 13 min,8 hour 12 min,2024-11-23 21:00:00,869.0,493,492.0,-0.2028397565922921,105.97560975609757,-0.0011507479861910242,Faster
